Puntos,Tiempos
0,2.836
0,0.3000000000000002
0,0.2829999999999999
0,0.2849999999999997
0,0.2879999999999993
0,0.2860000000000005
0,1.3120000000000005
0,0.2889999999999997
0,0.282
0,0.282
0,0.2880000000000002
0,1.1610000000000005
0,0.2960000000000011
0,0.2850000000000001
0,0.282
0,0.2859999999999996
0,0.2790000000000017
0,0.2859999999999996
0,0.2860000000000013
0,0.2870000000000008
0,0.2849999999999983
0,0.2859999999999996
0,0.2850000000000001
0,0.2880000000000002
0,0.282
0,0.2960000000000011
0,0.2810000000000006
0,0.2809999999999988
0,0.2829999999999995
0,0.2940000000000005
0,0.2850000000000001
0,0.2829999999999995
0,0.2799999999999993
0,0.2840000000000007
0,0.2789999999999999
0,0.2810000000000006
0,0.2850000000000019
0,0.282
0,0.2799999999999976
0,0.2840000000000025
0,0.2800000000000011
0,0.2859999999999978
0,0.2939999999999969
0,0.2810000000000023
0,0.2900000000000027
0,0.2929999999999992
0,0.291999999999998
0,0.2829999999999977
0,0.2920000000000016
0,0.2899999999999991
0,0.2860000000000013
0,0.2989999999999995
0,0.2910000000000003
0,0.286999999999999
0,0.2989999999999995
0,0.2900000000000027
0,0.2810000000000023
0,0.2890000000000015
0,0.2850000000000001
0,0.2840000000000025
0,0.2880000000000002
0,0.2900000000000027
0,0.2979999999999982
0,0.2800000000000011
0,0.2899999999999991
0,0.2929999999999992
0,0.2860000000000013
0,0.2829999999999977
0,0.2900000000000027
0,0.2940000000000005
0,0.2839999999999989
0,0.3480000000000025
0,0.2870000000000026
0,0.2860000000000013
0,0.3039999999999985
0,0.2829999999999977
0,0.3129999999999988
0,1.2470000000000034
0,1.225999999999999
0,1.2339999999999982
9,16.831000000000003
0,1.2210000000000036
2,4.692
0,1.2239999999999966
0,1.2260000000000062
0,1.2310000000000016
0,1.2340000000000018
0,1.2199999999999989
0,1.2280000000000015
0,1.2199999999999989
0,1.2220000000000084
0,1.2309999999999943
0,1.2299999999999898
0,1.225999999999999
0,1.227000000000004
0,1.2199999999999989
0,1.227000000000004
0,1.2199999999999989
0,1.230000000000004
0,1.227000000000004
0,1.227000000000004
0,1.2280000000000086
0,1.2289999999999992
0,1.2139999999999986
0,1.2240000000000038
0,1.2540000000000049
0,1.2279999999999944
0,1.2309999999999943
1,2.953000000000003
1,2.9569999999999936
0,1.2289999999999992
0,1.2269999999999897
0,1.3829999999999956
0,1.2409999999999997
1,2.959000000000003
0,1.2439999999999998
0,1.242999999999995
1,2.9749999999999943
0,1.2349999999999994
0,1.233000000000004
0,1.231999999999999
0,1.2590000000000003
0,1.2309999999999943
2,4.718000000000004
0,1.233000000000004
1,2.966000000000008
0,1.227000000000004
0,1.233000000000004
0,1.231999999999999
0,1.2309999999999943
0,1.231999999999999
0,1.2369999999999948
0,1.227000000000004
0,1.2510000000000048
0,1.2509999999999764
0,1.2509999999999764
2,4.722000000000008
0,1.2290000000000134
0,1.2199999999999989
1,2.975999999999999
1,2.966000000000008
0,1.228999999999985
0,1.241000000000014
0,1.2299999999999898
0,1.2290000000000134
0,1.231999999999999
0,1.247000000000014
1,2.984000000000009
0,1.231999999999999
0,1.2280000000000086
0,1.25
0,1.245999999999981
0,1.2339999999999804
0,1.231000000000023
0,1.247000000000014
0,1.2280000000000086
0,1.227000000000004
0,1.231999999999999
0,1.2340000000000089
0,1.2300000000000182
0,1.231999999999999
0,1.2290000000000134
0,1.218999999999994
0,1.25
0,1.2350000000000136
0,1.2379999999999995
0,1.231000000000023
1,2.9650000000000034
0,1.233000000000004
0,1.2379999999999995
0,1.2699999999999818
0,1.225999999999999
0,1.2290000000000134
0,1.2350000000000136
0,1.2340000000000089
1,2.968999999999994
0,1.2479999999999905
2,4.687000000000012
0,1.2300000000000182
0,1.231999999999999
0,1.2300000000000182
0,1.2349999999999852
0,1.225999999999999
2,4.704999999999984
0,1.2339999999999804
0,1.2309999999999943
0,1.2530000000000143
0,1.2249999999999943
1,2.973999999999989
0,1.2350000000000136
1,2.968999999999994
0,1.2309999999999943
0,1.2390000000000043
0,1.23599999999999
0,1.240000000000009
0,1.3619999999999948
0,1.3309999999999889
0,1.2519999999999811
0,1.2520000000000095
0,1.421999999999997
1,3.1219999999999857
0,1.5660000000000025
1,3.117999999999995
0,1.242999999999995
0,1.233000000000004
0,1.2350000000000136
0,1.239999999999981
0,1.2369999999999948
0,1.231999999999999
0,1.2390000000000043
0,1.2369999999999948
0,1.241000000000014
0,1.2309999999999943
0,1.2559999999999718
0,1.225999999999999
0,1.302000000000021
0,1.3140000000000214
0,1.2369999999999663
0,1.2269999999999754
0,1.233000000000004
0,1.2369999999999663
0,1.26400000000001
0,1.242999999999995
0,1.2269999999999754
0,1.2309999999999943
1,2.971000000000004
0,1.2320000000000275
0,1.2580000000000382
0,1.242999999999995
1,3.016999999999996
0,1.2379999999999995
1,2.975999999999999
0,1.2350000000000136
0,1.2299999999999611
0,1.2299999999999611
0,1.224999999999966
0,1.2370000000000232
0,1.2269999999999754
0,1.228999999999985
0,1.2230000000000132
0,1.2360000000000468
0,1.2629999999999768
0,1.2340000000000373
0,1.2310000000000514
0,1.233000000000004
0,1.2240000000000464
0,1.233000000000004
0,1.3000000000000114
0,1.23599999999999
0,1.287999999999954
0,1.3829999999999814
0,1.2350000000000136
0,1.3000000000000114
0,1.2350000000000136
0,1.240000000000009
0,1.25
0,1.26400000000001
0,1.2450000000000043
0,1.2409999999999854
0,1.252999999999986
0,1.3180000000000405
0,1.2620000000000005
0,1.2759999999999536
0,1.2930000000000064
0,1.2849999999999682
0,1.2350000000000136
0,1.2300000000000182
0,1.2339999999999804
0,1.228999999999985
0,1.2340000000000373
0,1.238999999999976
0,1.2300000000000182
0,1.2369999999999663
0,1.233000000000004
0,1.2320000000000275
0,1.2320000000000275
0,1.2340000000000373
0,1.2350000000000136
0,1.2340000000000373
0,1.2769999999999868
0,1.2410000000000423
0,1.238999999999976
0,1.2370000000000232
0,1.2440000000000282
0,1.2409999999999854
0,1.2339999999999804
0,1.2310000000000514
0,1.2280000000000086
0,1.233000000000004
0,1.2300000000000182
0,1.2320000000000275
0,1.2390000000000327
1,2.9630000000000223
0,1.2299999999999611
0,1.231999999999971
0,1.224999999999966
0,1.2270000000000325
1,3.02800000000002
0,1.3140000000000214
0,1.5760000000000218
0,1.2460000000000375
0,1.2410000000000423
0,1.2350000000000136
0,1.2939999999999827
0,1.2230000000000132
0,1.308999999999969
0,1.329999999999984
0,1.3070000000000164
0,1.2729999999999675
0,1.6459999999999582
0,1.6890000000000214
0,1.3260000000000218
0,1.4189999999999827
0,1.370999999999981
0,1.2419999999999618
0,1.2280000000000086
0,1.2410000000000423
0,2.9899999999999523
0,1.2350000000000136
0,1.2329999999999472
0,1.2280000000000086
0,1.288000000000011
0,1.233000000000004
0,1.2379999999999995
1,2.9839999999999804
0,1.233000000000004
0,1.2280000000000086
0,1.2309999999999943
1,3.052000000000021
0,1.2239999999999895
0,1.2279999999999518
0,1.2420000000000186
0,1.2280000000000086
0,1.23599999999999
0,1.2339999999999804
0,1.336999999999989
0,1.2339999999999804
0,1.2280000000000086
0,1.2510000000000332
0,1.240000000000009
0,1.2309999999999943
0,1.2229999999999563
0,1.228999999999985
0,1.2269999999999754
0,1.233000000000004
0,1.2269999999999754
0,1.2269999999999754
1,2.983000000000004
0,1.2349999999999568
0,1.3570000000000275
0,1.22199999999998
0,1.2460000000000375
0,1.2270000000000325
0,1.2300000000000182
0,1.2729999999999675
1,2.9610000000000127
0,1.2239999999999895
0,1.240000000000009
0,1.2300000000000182
0,1.2250000000000227
0,1.2350000000000136
0,1.2379999999999995
1,2.9850000000000136
0,1.2239999999999895
1,2.9489999999999554
0,1.2300000000000182
0,1.2300000000000182
0,1.2300000000000182
0,1.2339999999999804
0,1.2329999999999472
0,1.2320000000000275
0,1.2320000000000275
0,1.225999999999999
0,1.2280000000000086
0,1.2479999999999905
0,1.240000000000009
0,1.228999999999985
0,1.2339999999999804
0,1.2309999999999943
0,1.2350000000000136
0,1.225999999999999
0,1.242999999999995
0,1.2349999999999568
0,1.2309999999999943
0,1.2309999999999943
0,1.2350000000000136
1,2.950999999999965
0,1.2309999999999943
0,1.2269999999999754
0,1.224999999999966
0,1.224999999999966
0,1.238999999999976
0,1.2180000000000175
1,2.9669999999999845
0,1.2269999999999754
0,1.2340000000000373
0,1.266999999999939
0,1.2279999999999518
0,1.228999999999928
0,1.2279999999999518
0,1.2250000000000227
0,1.2369999999999663
0,1.2200000000000273
0,1.2309999999999943
0,1.2340000000000373
0,1.2299999999999045
0,1.2210000000000036
0,1.2300000000000182
0,1.2229999999999563
0,1.2300000000000182
0,1.240000000000009
0,1.2200000000000273
0,1.2350000000000136
0,1.2300000000000182
0,1.228999999999928
0,1.2340000000000373
0,1.233000000000061
0,1.2329999999999472
0,1.2409999999999854
0,1.23599999999999
0,1.2409999999999854
0,1.2350000000000136
0,1.2279999999999518
0,1.2380000000000564
0,1.240000000000009
0,1.225999999999999
0,1.2279999999999518
0,1.2959999999999354
0,1.231999999999971
0,1.3120000000000118
1,3.066000000000031
0,1.2340000000000373
0,1.2429999999999382
1,3.216000000000008
0,1.2810000000000628
0,1.2380000000000564
0,1.247000000000071
1,3.134999999999991
0,1.2270000000000891
0,1.3460000000000036
1,3.130999999999972
0,1.2490000000000236
0,1.2409999999999854
0,1.2299999999999045
0,1.2340000000000373
0,1.2210000000000036
0,1.2530000000000427
0,1.2530000000000427
0,1.23599999999999
0,1.2509999999999764
0,1.2290000000000418
2,4.7000000000000455
0,1.2399999999998954
0,1.2579999999999243
0,1.322999999999979
0,1.2559999999999718
1,2.9720000000000937
0,1.2300000000000182
0,1.22199999999998
0,1.2469999999999573
0,1.2300000000000182
0,1.238999999999919
0,1.3460000000000036
0,1.3039999999999736
0,1.231999999999971
0,1.2429999999999382
0,1.2299999999999045
0,1.2300000000000182
0,1.2340000000000373
0,1.2539999999999054
0,1.2290000000000418
1,2.966000000000008
0,1.261000000000081
0,1.2329999999999472
0,1.2320000000000846
0,1.2440000000000282
1,2.961999999999989
0,1.2240000000000464
0,1.2350000000000136
1,2.9740000000000464
0,1.2290000000000418
0,1.2340000000000373
0,1.2350000000000136
0,1.447999999999979
0,1.2350000000000136
0,1.2960000000000491
0,1.3659999999999854
0,1.2419999999999618
0,1.26400000000001
0,1.3330000000000837
0,1.2889999999999873
0,1.3389999999999418
2,6.453999999999951
0,1.2889999999999873
0,1.225999999999999
0,1.2340000000000373
0,1.228999999999928
0,1.2350000000000136
0,1.2250000000000227
0,1.2290000000000418
0,1.2329999999999472
0,1.3070000000000164
0,1.3419999999999843
0,1.2430000000000518
0,1.2350000000000136
0,1.231999999999971
0,1.23599999999999
0,1.231999999999971
0,1.23599999999999
0,1.2380000000000564
0,1.2799999999999727
0,1.2480000000000473
0,1.2269999999999754
0,1.2269999999999754
0,1.2490000000000236
0,1.2290000000000418
0,1.2290000000000418
0,1.2269999999999754
0,1.2290000000000418
0,1.2309999999999943
1,2.95799999999997
0,1.2290000000000418
0,1.22300000000007
1,2.957000000000108
0,1.2300000000000182
0,1.22300000000007
0,1.2290000000000418
0,1.225999999999999
0,1.2229999999999563
0,1.23599999999999
0,1.2290000000000418
0,1.224999999999909
0,1.2250000000000227
0,1.2309999999999943
0,1.2339999999999236
0,1.2270000000000891
0,1.2329999999999472
0,1.2300000000000182
0,1.2280000000000657
0,1.2220000000000937
0,1.2350000000000136
1,2.962999999999965
0,1.225999999999999
0,1.2350000000000136
0,1.2279999999999518
0,1.228999999999928
1,2.9669999999999845
0,1.2300000000000182
1,2.9569999999999936
0,1.2350000000000136
0,1.2290000000000418
0,1.2759999999999536
0,1.3100000000000591
0,1.219000000000051
0,1.2779999999999063
0,1.2250000000000227
0,1.2719999999999343
0,1.26400000000001
0,1.2380000000000564
0,1.2290000000000418
0,1.23599999999999
1,2.966000000000008
0,1.2250000000000227
0,1.2250000000000227
1,2.957000000000108
0,1.2720000000000482
0,1.225999999999999
1,2.962999999999965
0,1.2320000000000846
0,1.2270000000000891
0,1.225999999999999
1,2.9669999999999845
0,1.2390000000000327
0,1.2339999999999236
0,1.2340000000000373
0,1.2290000000000418
2,4.69500000000005
0,1.225999999999999
0,1.2210000000000036
0,1.2300000000000182
0,1.2269999999999754
0,1.23599999999999
1,2.963000000000079
0,1.2300000000000182
0,1.231999999999971
0,1.2300000000000182
0,1.2200000000000273
2,4.692000000000007
0,1.2309999999999943
0,1.2300000000000182
0,1.2309999999999943
0,1.27800000000002
0,1.2250000000000227
0,1.2279999999999518
0,1.299000000000092
0,1.2580000000000382
0,1.2239999999999327
0,1.23599999999999
0,1.225999999999999
0,1.22199999999998
0,1.2309999999999943
1,2.951000000000022
0,1.2309999999999943
0,1.217999999999961
0,1.23599999999999
0,1.2250000000000227
0,1.2220000000000937
0,1.2939999999999827
0,1.2570000000000618
0,1.2339999999999236
0,1.2300000000000182
0,1.2250000000000227
0,1.228999999999928
0,1.2329999999999472
0,1.231999999999971
0,1.231999999999971
0,1.2239999999999327
0,1.2250000000000227
0,1.2339999999999236
1,3.007000000000062
0,1.2560000000000855
0,1.219000000000051
0,1.22300000000007
0,1.2269999999999754
0,1.2320000000000846
0,1.2270000000000891
0,1.228999999999928
0,1.2210000000000036
0,1.2480000000000473
0,1.27800000000002
0,1.23599999999999
0,1.2300000000000182
0,1.2609999999999673
0,1.23599999999999
0,1.2270000000000891
0,1.225999999999999
0,1.2339999999999236
0,1.2250000000000227
0,1.2250000000000227
0,1.2239999999999327
0,1.2609999999999673
0,1.2300000000000182
0,1.2390000000000327
1,2.967999999999961
0,1.2269999999999754
0,1.2279999999999518
0,1.2210000000000036
0,1.2229999999999563
0,1.2279999999999518
0,1.2309999999999943
0,1.2279999999999518
0,1.36099999999999
0,1.2309999999999943
0,1.2450000000000043
0,1.2250000000000227
0,1.2849999999999682
0,1.2549999999999957
1,2.997000000000071
0,1.2239999999999327
0,1.2379999999999427
0,1.2250000000000227
0,1.231999999999971
0,1.23599999999999
0,1.3600000000000136
0,1.231999999999971
0,1.2290000000000418
0,1.225999999999999
0,1.2369999999999663
0,1.2269999999999754
1,2.9640000000000555
0,1.22300000000007
0,1.2309999999999943
0,1.2329999999999472
0,1.2250000000000227
0,1.2580000000000382
1,2.95799999999997
1,2.970000000000028
0,1.3759999999999764
0,1.2329999999999472
0,1.2300000000000182
0,1.2240000000000464
0,1.2300000000000182
0,1.225999999999999
0,1.2329999999999472
